nombre,codigo
Papel periódico de gran brillo,14121903
Papel periódico estándar,14121901
Papel pinocho,60121150
Papel plástico para alimentos,14121800
Papel sandwich,60121154
Papel secante,14111520
Papel sellado,14122203
"Papel térmico para telex, fax en rollos",14111529
"Papel usado, desechos de papel",11141604
Papel vegetal prensado,60121149
Papel vitela,14111502
Papel y cartón dieléctrico,39121722
"Papel, bolsas o cajas de regalo",14111601
Papeles Carbón,14121810
Papeles con baño de arcilla,14121801
Papeles con baño de poliéster,14121803
Papeles con baño de silicona,14121804
Papeles de articulación en la operación dental o productos relacionados,42152601
Papeles de borrador,60121144
Papeles de cilindro (papel pesado multicapa),14121702
Papeles de copia sensibilizados,14121811
Papeles de dibujo,44111804
Papeles de lija,31191501
Papeles de papiroflexia,60121114
Papeles de polietileno,14121802
Papeles de registro para electroencefalógrafos,42182309
Papeles de seda o para álbumes,14111614
Papeles de telegrama,14111535
Papeles filtrantes para laboratorio,41104929
Papeles filtro o de filtro,40161803
Papeles manuscritos o de pentagrama,14111534
Papeles metálicos de diseño,44102004
Papeles metálicos de transferencia,44102003
"Papeles para carteles, posters",14111615
Papeles para germinar semillas,14122201
Papeles para revestimiento,14111616
Papeles pintados,30161502
Papeles radiográficos de diagnóstico médico,42201841
Papeles tímpano,14121905
Papeles u hojas de esterilización,42281808
"Papelillo, serpentinas",60141504
"Papelografos, caballetes, rotafolios y accesorios",44111903
Papelón o panela,50192406
Paquete combinado de frutas,50102003
Paquete de procedimiento de trazado linfático,42202005
Paquetes de circuitos integrados,32131005
Paquetes de cuerdas dentales,42151804
Paquetes de ofimática,43231513
Paquetes de trauma de respuesta a larga distancia (LDR),42171909
Paquetes modulares de la recepción de oficinas,56111501
Paquetes modulares de mostradores de oficina,56111514
Paquetes modulares de oficina de oficinista ,56111511
Paquetes modulares de oficina directiva ,56111505
Paquetes modulares de oficina ejecutiva ,56111503
Paquetes modulares de oficina técnica,56111509
Paquetes modulares para personal de oficina ,56111507
Paquetes no modulares de oficina de recepción o muebles,56111512
Paquetes no modulares de oficina directiva o muebles,56111504
Paquetes no modulares de oficina ejecutiva o muebles,56111502
Paquetes no modulares de oficina técnica o muebles,56111508
Paquetes no modulares de oficinas de oficinista o muebles,56111510
Paquetes no modulares de personal de oficina o muebles,56111506
Paquetes no modulares de sala de conferencias,56111513
Paquetes o bandejas o equipos de instrumentos endoscópicos,42294927
Paquetes para el envío de portaobjetos o especímenes,41104101
"Paquetes, compresas quirúrgicas ",42131703
Par de apriete de la transmisión,26111808
Parabrisas,25171507
Parabrisas de avión,25202508
Parabrisas para automotores,25172301
Paracaídas,25201904
Paracetamol,51142020
Paracetamol + tramadol,51142019
Parachoques o defensas para automotores ,25172602
Parachoques para muelles,24101805
Paradas de emergencia,39121545
Paradas por fallo,43202210
Paradores de velocidad,46161509
Parafina histológica,41102921
Parafinas,12181503
Paragolpes de vehículo,25172603
Paraguas,53102505
Paraguas para el exterior,56101601
Paragueros,56101523
Paraldehído,51141816
Parametadiona,51141523
Parapente,25132004
Pararrayo,39121631
Parches para el ojo,46181809
Parches para neumáticos y/o tripas,25172512
Parchita,50102312
Paregórico,51171703
Pargeverina,51172104
Paricalcitol,51182425
Paromomicina sulfato,51101625
Parotitis,51201613
Parque de juegos o carreras para perros (dug runs),10131604
Parques,30221013
Parques ,72151512
Parques acuáticos,90151702
Parques nacionales,90111702
Parques temáticos,90151701
Parques zoológicos,90151503
"Parquimetros, medidores de estacionamiento",46161505
Parralla con su quemador,52141545
Parrilla para asar,52141548
Parrillas de carbón de uso comercial,48101504
Parrillas de uso comercial,48101503
Parrillas de uso comercial para perritos calientes,48101515
Parrillas eléctricas de interior de uso doméstico,52141535
Parrillas para uso comercial,48101512
Partes de la pieza de teléfono,43202201
Partes de mástiles o accesorios,55121905
Partes o accesorios de muebles independientes o aislados,56111805
Partes o accesorios de muebles industriales ,56111905
Partes o accesorios de sillas o asientos,56112107
Partes o accesorios para muebles de soporte de la computadora,56112005
Partes y accesorios para muñecos,60141013
Particiones,56101510
Particiones de cajas,24112009
Participación política,93111602
"Partículas, partes de tabla de madera",11121611
Partituras,55101514
Pasador de horquilla,31162409
Pasadores,53131633
Pasadores de alineación,31162417
Pasadores de arrastre,31162008
Pasadores de cables guía endoscópicos,42294956
Pasadores de conexión o acoplamiento,31162416
Pasadores de deslizamiento,31163214
Pasadores de montaje,31162312
Pasadores de pivote,31163213
Pasadores del expulsor,23151516
Pasadores estriados,31162410
Pasadores posicionadores,31162809
Pasadores roscados,31163212
"Pasadores, pernos de resorte",31163201
Pasamanos de cama médica o quirúrgica,42191804
Pasamuros eléctricos,39121312
Pasantes de tubo,40142611
Pasaportes,55121803
Pasapurés de uso doméstico,52151631
Pasarela de internet inalámbrica,43223206
Pasarela de red,43222605
Pasarela de titulo,55121907
Pasarela telescópica para aviones,25191508
Pasatapas de transformadores,39121706
"Paseos, parques de tiendas",30221001
"Paseos, parques de tiendas ",72151501
Pases de pasillo,60101712
Paso de peatones,30222052
Paso de peatones ,72151652
Paso elevado,30222033
Paso elevado ,72151633
Paso elevado para peatones,30222053
Paso elevado para peatones ,72151653
Paso subterráneo,30222032
Paso subterráneo ,72151632
Pasta anti soldadura,15121805
Pasta o tallarines natural estable sin refrigerar,50192902
Pasta o tallarines natural fresco,50192901
"Pasta para montaje, para juntas",15121511
"Pasta, pulpa de papel",14101501
Pastas,31201602
Pastas abrasivas dentales,42152406
Pastas de untar de frutos secos,50192402
Pastas o kits de odontología preventiva,42151909
Pastas protectoras periodontales,42152807
Paste de traste,47131602
Pastecas de impresión de slickline,20122325
Pastel de base oleosa,60121515
Pastel de tiza,60121514
Pastel seco,60121513
Pastillas de semiconductor,32131003
Pastillas de témpera,60121205
Paté o productos para untar,50171833
Patenas,60101810
Patilla,50102403
Patinaje del aparejo,20122827
Patines de hielo,49151602
Patines de ruedas o patines en línea,49221509
Patines de toma de corriente,39121437
Patines para ejercicio de las extremidades para rehabilitación o terapia,42251604
Patología de plantas,70141606
Patos,10101602
Patrocinio de eventos o celebraciones,80141609
Patrones de costura,53141604
Pavimentadoras de vías,22101607
Pavos,10101603
Pectina purificada con l. ácidophilus,51171712
Pedales,25174407
Pedales de bicicleta,25174701
Pedestal para montones (soporte de apilado),23152202
Pedestales,56101712
Pedestales de balineras (chumacera) ,31171519
"Pedestales, soporte de motor o de vehículo",25191704
Pedología,70131708
Pedómetros,41111602
Pegadora de estampillas o sellos,44102107
Pegamentos o cementos para moldes auriculares,42143509
Pegaspargase,51111906
Pegfilgrastim,51201803
Peginterferon,51201513
Peines o cepillos para el pelo,53131604
Peines y cepillos para personas discapacitadas,42211804
"Peines, placas, espaciadores o bandejas",41105312
Peladoras de uso comercial,48101610
Peladoras de verdura,52151609
Película anti – estática de envasar,24141507
Película de alcohól de vinilo de etileno,13111217
Película de cámara cinematográfica,45131601
Película de radiología dental,42152010
Película de rayos x,45131505
Película de rayos x o cintas médicas para uso general,42201810
Película de ventana,30141511
Película flexible de cloruro de polivinilo,13111215
Película fotográfica de color,45131501
Película fotográfica en blanco y negro,45131502
Película para envoltura por estiraje,24141501
Película para instantáneas,45131503
Película radiográfica dental intraoral,42152433
Película rígida de cloruro de polivinilo,13111216
Película selladora de laboratorio,41122410
Películas,90131601
Películas CO – estiradas por presión,13111205
Películas con baño de silicón,13111220
Películas de acetato,13111203
"Películas de acetato, vinilo o poliéster",60121135
Películas de acrílico,13111204
Películas de alcohól polivinilo,13111219
Películas de celofón,60121136
Películas de cine en celuloide,55111510
Películas de cine en cinta de video,55111511
Películas de fluoropolímero,13111206
Películas de nylon,13111208
Películas de poliamida,13111213
Películas de poliéster,13111210
Películas de poliestireno,13111214
Películas de polietileno,13111201
Películas de poliuretano,13111202
Películas de protección,46182006
Películas de rayos x de cardiología,42201801
"Películas de transparencias, fílmicas",44103118
Películas del policarbonato,13111209
Películas del polipropileno,13111211
Películas en dvd,55111514
Películas metalizadas,13111207
Pelo de animal,11131503
"Pelo de cabra sin tratar, sin procesar",11131505
Pelotas blandas de béisbol,49161509
Pelotas de baloncesto,49161603
Pelotas de béisbol,49161503
Pelotas de ejercicio,49201514
Pelotas de golf,49211602
Pelotas de hockey sobre hierba,49161514
Pelotas de ping – pong,49181509
Pelotas de postes de cadena,49161618
Pelotas de ráquetbol,49161605
Pelotas de softball,49161527
Pelotas de squash,49161606
Pelotas de tenis,49161604
Pelotas de voleibol,49161608
Pelotas o accesorios terapéuticos,42251610
Pemetrexed,51111722
Pemirolast potásico,51161651
Pemolina,51142604
Penachos de gramíneas secos,10161906
Penbutolol,51121727
Penciclovir,51102330
Péndulo de relojes de pulsera o de pared o pie,54111708
Péndulo o plomada,27111804
Penetrómetros,41113904
Penicilamina,51211608
Penicilina,51101507
Pentalmidón,51131906
Pentifilina,51122105
Pentobarbital,51141801
Pentobarbital sódico,51141820
Pentominós,60102717
Pentostatina,51111707
Pentoxifilina,51132001
Peonzas,60102602
"Pepino, frescos o congelados",50101570
Peras,50102002
Peras cogeladas,50102902
Peras de succión o aspiración quirúrgicas,42293506
Peras de succión para pipetas,41121515
Peras preservadas,50193902
Peras procesadas,50193502
Perborato sódico,51102728
Perchas de película de radiología dental,42152004
Perchas de ropa,53102507
Perchero para bolsos,56121014
Percheros para abrigos,56101503
Percusores de cable de acero,20122350
Percusores de pecho,42271617
Perdigones de acero ,30152101
Perdigones o bolitas de peltre,60124408
"Perejil, frescos o congelados",50101571
Perfiladora,22101721
Perfiles de acero,30102304
Perfiles de acero inoxidable,30102305
Perfiles de aleaciones ferrosas,30102301
Perfiles de aleaciones no ferrosas,30102302
Perfiles de aluminio,30102306
Perfiles de bronce,30102311
Perfiles de caucho,30102316
Perfiles de cobre,30102309
Perfiles de estaño,30102313
Perfiles de hierro,30101703
Perfiles de hierro ,30102303
Perfiles de latón,30102310
Perfiles de magnesio,30102307
Perfiles de montaje,31162301
Perfiles de plástico,30102315
Perfiles de plomo,30102314
Perfiles de titanio,30102308
Perfiles de zinc,30102312
Perfiles laminados para suelos,30161712
Perforadora de papel,44121611
Perforadora de papel de esquina,44121643
Perforadora de papel de tres huecos,44121640
Perforadora de papel industrial,44121642
Perforadora de papel semi – industrial,44121641
Perforadoras,44101716
Perforadoras de agujero largo,20111613
Perforadoras de martillo,20111603
Perforadoras de papel,45101903
Perforadoras de sondeo,20111609
Perforadoras impresoras,45101706
"Perforadoras odontológicas, puntas o accesorios",42151802
Perforadoras quirúrgicas,42291703
Perforadoras rotativas hidráulicas,20102102
Perforadoras rotativas neumáticas,20102101
Perforadoras rotativas portátiles,20102103
Perforadoras rotatorias,20111611
Perfumes o colonias o fragancias,53131620
Pergaminos,60121010
Periciazina,51141710
Perímetros oftálmicos,42183011
Perindopril erbumina,51121760
Periódicos electrónicos,55111507
Periosteótomos,42291623
Perlas cultivadas,54121701
Perlas naturales,54121702
Permanganato potásico,12352312
"Permetrina, antiparasitario tópico",51101715
Pernetes de retención en la operación dental o productos relacionados,42152603
Perno estriado,31163215
"Perno, cable, pasador quirúrgicos o instrumentos corta alambres",42291602
Pernos ciegos,31161602
"Pernos de ahusamiento, de punta ",31163205
Pernos de ala,31161617
Pernos de anclaje,31161601
Pernos de cabeza hexagonal,31161620
Pernos de carruaje,31161603
Pernos de cilindro,31161605
Pernos de cojinete,31161702
Pernos de espiga o de reborde,31161612
Pernos de expansión,31161607
Pernos de neurología,42182307
Pernos de ojo,31161610
Pernos de seguridad,31161604
Pernos de sujeción,31161611
Pernos de tension ,31161613
Pernos elevadores,31161621
Pernos en u,31161616
Pernos estructurales,31161614
Pernos o puntales dentales o suministros relacionados,42152703
Pernos prisioneros,31161619
"Pernos, picaportes de puerta",31161606
Peróxido de benzoil,51241236
Peróxido de carbamida,51102726
Peróxidos inorgánicos,12352304
Peróxidos orgánicos,12352120
